"asc_anago","asc_maguro","asc_ika","asc_uni","asc_ikura","asc_tamago","asc_toro","asc_tekka_maki","asc_kappa_maki","logLike"
0,0,0,0,0,0,0,0,0,-32896.2560600488
0.00151420798403164,0.00381902568486142,-0.00834868177357235,0.0037235508094737,0.0030203003745586,-0.0182549249077935,0.0106704039527858,-0.0135616492752729,-0.0532757000449696,-32759.8977234679
0.0160614387598907,0.0399493028319223,-0.0878951248414339,0.0386696438827887,0.0314098127967695,-0.192978538753369,0.113468041342818,-0.143954156283281,-0.589017610878203,-31651.6323674488
0.0330089188487732,0.155421490146975,-0.450118231802337,0.146859333131467,0.108524504751833,-0.860266217619594,0.594434445515867,-0.678518029074865,-1.07236047584717,-29935.6303081197
0.0360879584593021,0.218782617866642,-0.536704758104184,0.233642788111382,0.163824053740024,-0.914544337166628,1.1634452761422,-0.746833850435946,-1.84913229191913,-29454.5300882819
0.039706142013186,0.230797889446058,-0.537965553423041,0.222422194212798,0.158400266259171,-0.962658127516612,1.11178243547476,-0.764813672674339,-2.08795360905976,-29446.5397491084
0.0391701063939962,0.22686126105276,-0.537327474245055,0.221197626039195,0.156927454486472,-0.961464007328712,1.11362027437182,-0.766251159669699,-2.06549215724567,-29446.4618953322
0.0391797058120093,0.227092880754311,-0.537381858291346,0.221242940775989,0.156973762589629,-0.961488511033732,1.11327508305998,-0.766264923602108,-2.0653424449967,-29446.4616711769
0.0391728314318268,0.227063384764591,-0.537381733934923,0.221222674976555,0.156961144831493,-0.961494028988338,1.11325331200364,-0.766281317150805,-2.06537751869173,-29446.4616704111
